Time,Window Size
227.802,15639
227.991,15646
228.18,15653
228.306,15660
228.432,15667
228.621,15674
228.81,15681
228.999,15688
229.188,15695
229.378,15702
229.567,15709
229.756,15716
229.945,15723
230.134,15730
230.26,15737
230.449,15744
230.638,15751
230.827,15758
230.954,15765
231.08,15772
231.269,15779
231.458,15786
231.647,15793
231.773,15800
231.899,15807
232.088,15814
232.277,15821
232.466,15828
232.656,15835
232.845,15842
233.034,15849
233.223,15856
233.349,15863
233.475,15870
233.601,15877
233.727,15884
233.916,15891
234.106,15898
234.295,15905
234.484,15912
234.673,15919
234.862,15926
235.051,15933
235.24,15940
235.429,15947
235.555,15954
235.745,15961
235.934,15968
236.123,15975
236.249,15982
236.375,15989
236.564,15996
236.753,16003
236.942,16010
237.068,16017
237.194,16024
237.384,16031
237.573,16038
237.762,16045
237.951,16052
238.14,16059
238.329,16066
238.518,16073
238.644,16080
238.77,16087
238.897,16094
239.023,16101
239.212,16108
239.401,16115
239.59,16122
239.779,16129
239.968,16136
240.157,16143
240.346,16150
240.536,16157
240.725,16164
240.851,16171
241.04,16178
241.229,16185
241.418,16192
241.544,16199
241.733,16206
241.922,16213
242.112,16220
242.301,16227
242.427,16234
242.553,16241
242.742,16248
242.931,16255
243.12,16262
243.309,16269
243.498,16276
243.688,16283
243.877,16290
244.003,16297
244.129,16304
244.255,16311
244.381,16318
244.57,16325
244.759,16332
244.948,16339
245.138,16346
245.327,16353
245.516,16360
245.705,16367
245.894,16374
246.083,16381
246.209,16388
246.398,16395
246.587,16402
246.777,16409
246.903,16416
247.092,16423
247.281,16430
247.47,16437
247.659,16444
247.785,16451
247.911,16458
248.1,16465
248.29,16472
248.479,16479
248.668,16486
248.857,16493
249.046,16500
249.235,16507
249.361,16514
249.487,16521
249.613,16527
249.739,16533
249.929,16539
250.055,16545
250.181,16551
250.37,16557
250.559,16563
250.748,16569
250.937,16575
251.126,16581
251.315,16587
251.505,16593
251.631,16599
251.82,16605
252.009,16611
252.198,16617
252.324,16623
252.513,16629
252.702,16635
252.891,16641
253.062,16647
253.154,16653
253.251,16659
253.314,16665
253.406,16320
253.44,15640
253.47,15980
253.503,15300
253.533,15640
253.629,14960
253.659,15300
253.692,14620
253.722,14960
253.818,14280
253.848,14620
253.881,13940
253.911,14280
254.008,13600
254.037,13940
254.071,13260
254.1,13600
254.197,12920
254.226,13260
254.26,12580
254.289,12920
254.386,12240
254.415,12580
254.449,11900
254.478,12240
254.575,11560
254.604,11900
254.701,11220
254.73,11560
254.827,10880
254.856,11220
254.953,10540
254.982,10880
255.079,10200
255.109,10540
255.142,9860
255.172,10200
255.268,9520
255.298,9860
255.394,9180
255.424,9520
255.52,8840
255.55,9180
255.584,8500
255.613,8840
255.71,8160
