Time,RTT
192.004,2.77383
192.131,2.77385
192.257,2.77387
192.383,2.77389
192.509,2.77378
192.635,2.77368
192.761,2.78934
192.887,2.80318
193.013,2.81528
193.139,2.82587
193.265,2.83514
193.391,2.84324
193.517,2.85034
193.644,2.85654
193.77,2.86198
193.896,2.86673
194.022,2.87089
194.148,2.8744
194.274,2.87748
194.4,2.88029
194.526,2.88275
194.652,2.88491
194.778,2.88679
194.904,2.88844
195.03,2.88989
195.156,2.89115
195.283,2.89226
195.409,2.89323
195.535,2.89407
195.661,2.89481
195.787,2.89534
195.913,2.89579
196.039,2.89632
196.165,2.89678
196.291,2.89718
196.417,2.89753
196.543,2.89784
196.669,2.89811
196.796,2.89835
196.922,2.89855
197.048,2.89873
197.174,2.89889
197.3,2.8989
197.426,2.89892
197.552,2.89905
197.678,2.89917
197.804,2.89927
197.93,2.89936
198.056,2.89944
198.182,2.89951
198.308,2.89957
198.435,2.89962
198.561,2.89967
198.687,2.89971
198.813,2.89975
198.939,2.89965
199.065,2.89957
199.191,2.89962
199.317,2.89967
199.443,2.89971
199.569,2.89975
199.695,2.89978
199.821,2.89981
199.948,2.89983
200.074,2.89985
200.2,2.89987
200.326,2.89988
200.452,2.89977
200.578,2.89968
200.704,2.89972
200.83,2.89975
200.956,2.89978
201.082,2.89981
201.208,2.89983
201.334,2.89985
201.46,2.89987
201.587,2.89989
201.713,2.8999
201.839,2.89991
201.965,2.89992
202.091,2.89981
202.217,2.89971
202.343,2.89974
202.469,2.89977
202.595,2.8998
202.721,2.89983
202.847,2.89985
202.973,2.89987
203.1,2.89988
203.226,2.8999
203.352,2.89991
203.478,2.89992
203.604,2.89981
203.73,2.8997
203.856,2.89974
203.982,2.89977
204.108,2.8998
204.234,2.89982
204.36,2.89985
204.486,2.89987
204.612,2.89988
204.739,2.89989
204.865,2.89991
204.991,2.89992
205.117,2.89993
205.243,2.91569
205.369,2.92935
205.495,2.94143
205.621,2.952
205.747,2.96125
205.873,2.96935
205.999,2.97643
206.125,2.98262
206.252,2.98804
206.378,2.99279
206.504,2.99694
206.63,3.00057
206.756,3.00375
206.882,3.0064
207.008,3.00885
207.134,3.011
207.26,3.01287
207.386,3.01451
207.512,3.01595
207.638,3.0172
207.764,3.0183
207.891,3.01926
208.017,3.02011
208.143,3.02084
208.269,3.02149
208.395,3.02205
208.521,3.02242
208.647,3.02286
208.773,3.02326
208.899,3.0236
209.025,3.0239
209.151,3.02416
209.277,3.02439
209.404,3.02459
209.53,3.02477
209.656,3.02492
209.782,3.02506
209.908,3.02517
210.034,3.02515
210.16,3.02526
210.286,3.02535
210.412,3.02543
210.538,3.0255
210.664,3.02556
210.79,3.02562
